Prix,year,origin,firstCirculationDate,firstHand,energy,gearbox,externalColor,doors,critAir,owners,mileage_value,co2_value,powerDIN_value,ratedHorsePower_value
50590.0,2016,France,2016-08-11,Non,Essence,Automatique,gris metal,4.0,1,2.0,63250,182,320,21
60490.0,2021,France,2021-02-08,Oui,Hybride essence électrique,Automatique,gris clair metal,5.0,1,2.0,28515,36,161,8
31520.0,2024,France,2024-05-04,Non,Essence,Manuelle,bleu,5.0,1,2.0,24,141,131,7
26690.0,2024,France,2024-05-26,Non,Bicarburation essence GPL,Manuelle,gris,5.0,1,2.0,11,118,100,5
21380.0,1991,Importé,1991-04-01,Non,Essence,Manuelle,blanc,2.0,1,2.0,160500,118,182,24
23000.0,2020,France,2020-12-10,Non,Essence,Manuelle,bleu,5.0,1,2.0,76766,118,131,7
36880.0,2017,France,2017-02-02,Non,Essence,Automatique,blanc metal,3.0,1,3.0,99753,181,241,15
22150.0,2022,France,2022-02-05,Non,Diesel,Manuelle,rouge,5.0,2,2.0,28405,115,110,6
34860.0,2008,France,2008-11-04,Non,Essence,Automatique,gris clair metal,3.0,2,3.0,123715,294,416,32
33110.0,2019,France,2019-07-06,Oui,Diesel,Automatique,bleu,5.0,2,3.0,175054,124,177,9
16130.0,2019,Importé,2019-10-04,Non,Essence,Manuelle,gris,5.0,1,3.0,71726,113,110,6
205230.0,2021,Importé,2021-02-27,Oui,Essence,Automatique,argent metal,2.0,1,3.0,27528,237,450,34
37800.0,2024,France,2024-05-27,Oui,Diesel,Manuelle,blanc,4.0,2,3.0,1,230,135,8
27260.0,2023,France,2023-07-25,Oui,Essence,Manuelle,blanc,5.0,1,3.0,18228,147,120,6
28980.0,2018,France,2018-12-15,Non,Diesel,Automatique,Gris,5.0,2,2.0,125242,132,190,10
88390.0,2019,France,2019-10-07,Non,Essence,Automatique,blanc,5.0,1,2.0,52629,209,441,33
24850.0,2023,Importé,2023-07-17,Non,Essence,Automatique,brun,5.0,1,2.0,13016,127,136,7
28860.0,2023,France,2023-09-25,Oui,Diesel,Manuelle,GRIS CLAIR,5.0,2,2.0,15048,118,110,6
19340.0,2023,Importé,2023-06-28,Non,Essence,Manuelle,noir,5.0,1,2.0,12782,140,90,5
30330.0,2018,France,2019-12-01,Oui,Diesel,Automatique,noir,3.0,2,2.0,123781,117,190,10
19060.0,2019,Importé,2019-05-29,Oui,Diesel,Manuelle,gris clair,5.0,2,2.0,124327,117,136,7
48780.0,2024,Importé,2024-07-13,Oui,Hybride essence électrique,Automatique,noir metal,5.0,1,2.0,3416,128,130,7
27950.0,2020,Importé,2020-01-02,Oui,Diesel,Automatique,noir,5.0,2,2.0,77784,115,150,7
11990.0,2008,France,2008-06-06,Non,Essence,Manuelle,bleu metal,4.0,2,2.0,172800,175,129,8
29100.0,2019,France,2019-10-04,Oui,Diesel,Manuelle,blanc,5.0,2,2.0,108669,128,150,8
40580.0,2023,Importé,2024-01-29,Oui,Essence,Automatique,blanc metal,5.0,1,2.0,24663,144,136,7
52420.0,2017,France,2017-05-20,Non,Essence,Automatique,blanc,5.0,1,4.0,104880,196,476,37
246620.0,2021,Importé,2021-03-14,Oui,Essence,Automatique,noir metal,2.0,1,4.0,10030,244,450,34
32080.0,2022,France,2022-10-18,Oui,Diesel,Manuelle,blanc,4.0,2,4.0,53286,238,140,8
22380.0,2021,France,2021-09-22,Non,Diesel,Manuelle,Bleu,5.0,2,2.0,89600,140,116,6
48130.0,2021,France,2021-08-05,Oui,Hybride essence électrique,Automatique,noir,4.0,1,2.0,29907,48,317,18
19020.0,2021,France,2022-01-02,Non,Diesel,Manuelle,BLANC,5.0,2,1.0,70118,126,102,5
15790.0,2020,France,2020-10-03,Oui,Diesel,Manuelle,gris,5.0,2,1.0,69728,95,86,4
18960.0,2022,France,2022-05-07,Non,Essence,Manuelle,GRIS,5.0,1,1.0,55069,135,110,6
31570.0,2022,Importé,2022-12-10,Non,Hybride essence électrique,Automatique,noir,5.0,1,1.0,24304,119,110,6
47200.0,2015,Importé,2015-07-20,Non,Diesel,Automatique,blanc nacre,5.0,2,1.0,185260,159,258,16
18080.0,2021,France,2021-10-13,Oui,Diesel,Automatique,gris,5.0,2,1.0,102692,124,116,6
37780.0,2021,France,2021-03-26,Oui,Diesel,Automatique,KTV NOIR PERLA NERA,5.0,2,1.0,85161,163,177,9
15720.0,2018,France,2018-10-20,Non,Essence,Automatique,blanc,5.0,1,2.0,60513,114,90,5
18060.0,2020,France,2020-11-09,Oui,Essence,Manuelle,gris foncé,5.0,1,2.0,70908,124,116,6
55540.0,2022,France,2022-06-06,Non,Bicarburation essence bioéthanol,Automatique,blanc metal,5.0,1,2.0,40343,200,200,11
16080.0,2020,France,2020-04-19,Non,Essence,Manuelle,THEME BLEU,5.0,1,1.0,71017,104,110,5
25930.0,2024,France,2024-10-20,Non,Essence,Manuelle,gris,5.0,1,1.0,11,140,130,7
59330.0,2023,Importé,2023-03-15,Non,Diesel,Automatique,Gris,5.0,1,1.0,14000,155,163,9
31480.0,2021,France,2021-09-03,Oui,Essence,Automatique,noir metal,5.0,1,1.0,55650,132,140,8
27420.0,2023,France,2023-04-29,Non,Essence,Manuelle,gris,5.0,1,1.0,3360,131,110,6
16590.0,1979,France,1979-05-16,Non,Essence,Manuelle,vert,3.0,1,1.0,118449,131,34,5
20420.0,2020,France,2021-01-01,Non,Essence,Manuelle,bleu foncé,5.0,1,2.0,66629,119,110,6
17080.0,2019,France,2019-05-06,Oui,Diesel,Automatique,gris,5.0,2,2.0,73864,105,90,5
22810.0,2020,France,2020-10-24,Oui,Essence,Manuelle,beige,5.0,1,2.0,59670,136,140,8
41010.0,2024,France,2024-01-06,Oui,Electrique,Automatique,Gris,4.0,0,2.0,3240,0,95,5
30190.0,2023,France,2023-12-14,Non,Diesel,Manuelle,NOIR PERLA,5.0,2,1.0,12362,116,131,7
57590.0,2021,France,2021-02-10,Non,Diesel,Automatique,blanc,5.0,2,2.0,82140,116,194,11
37240.0,2022,France,2022-07-06,Non,Diesel,Automatique,gris foncé,5.0,2,1.0,78300,141,150,8
24570.0,2018,France,2018-05-25,Oui,Diesel,Manuelle,vert,5.0,2,1.0,76099,109,170,9
25000.0,2017,France,2017-06-03,Non,Essence,Manuelle,rouge metal,2.0,1,1.0,24481,154,160,9
9970.0,2017,France,2017-02-12,Non,Essence,Manuelle,noir,4.0,1,2.0,68257,109,90,5
34860.0,2023,France,2023-04-29,Oui,Essence,Automatique,gris,5.0,1,2.0,26874,152,150,8
31690.0,2021,France,2021-05-03,Non,Diesel,Automatique,Bleu,5.0,2,2.0,72834,157,116,6
52440.0,2017,France,2017-12-17,Non,Electrique,Automatique,gris clair,5.0,0,2.0,76305,157,320,4
9740.0,2019,France,2019-10-28,Oui,Diesel,Manuelle,blanc,5.0,2,2.0,126701,104,75,4
27810.0,2020,France,2020-10-07,Non,Essence,Automatique,bleu,5.0,1,2.0,39834,114,136,7
22190.0,2020,France,2020-08-29,Oui,Diesel,Automatique,noir,5.0,2,2.0,129100,127,150,8
23280.0,2019,France,2019-07-28,Non,Hybride essence électrique,Automatique,bleu metal,5.0,1,3.0,76050,86,98,4
25770.0,2019,France,2019-04-03,Non,Essence,Automatique,BLANC,5.0,1,3.0,26872,125,140,7
10680.0,2019,France,2019-11-06,Non,Electrique,Automatique,blanc,5.0,0,1.0,107362,0,59,1
27040.0,2022,France,2022-12-26,Oui,Essence,Manuelle,noir,5.0,1,1.0,55621,123,110,6
27480.0,2016,France,2017-01-27,Non,Diesel,Automatique,noir verni,5.0,2,2.0,115000,225,238,16
39970.0,2024,France,2024-05-14,Oui,Essence,Automatique,bleu,5.0,1,2.0,1,128,130,7
24510.0,2021,France,2021-11-13,Oui,Diesel,Manuelle,gris foncé,5.0,2,2.0,60825,140,115,6
14540.0,2020,France,2020-07-22,Oui,Essence,Manuelle,rouge metal,5.0,1,2.0,24185,124,90,5
18880.0,2020,France,2021-01-27,Oui,Diesel,Automatique,noir,5.0,2,2.0,140932,102,131,6
54380.0,2022,France,2022-03-16,Oui,Diesel,Automatique,noir metal,5.0,2,2.0,9810,159,190,10
27980.0,2023,Importé,2023-09-30,Oui,Essence,Manuelle,gris,5.0,1,2.0,11,121,131,7
78070.0,2022,Importé,2022-03-14,Oui,Electrique,Automatique,blanc metal,5.0,0,2.0,17493,0,408,9
24620.0,2021,France,2021-07-16,Oui,Essence,Automatique,gris foncé,5.0,1,2.0,63774,154,140,7
10720.0,2016,France,2016-02-11,Non,Diesel,Manuelle,blanc,3.0,2,2.0,140120,124,75,5
21780.0,2019,Importé,2019-04-03,Oui,Diesel,Automatique,gris metal,5.0,2,2.0,91506,108,120,6
37740.0,2023,France,2023-03-05,Oui,Diesel,Automatique,NOIR,5.0,2,2.0,8690,119,131,7
31960.0,2022,France,2022-10-13,Non,Essence,Automatique,noir,5.0,1,2.0,40511,130,140,7
12730.0,2020,France,2020-12-30,Oui,Diesel,Manuelle,blanc,5.0,2,2.0,55993,104,90,5
34510.0,2019,France,2019-05-03,Oui,Diesel,Manuelle,blanc verni,2.0,2,2.0,86697,104,136,8
34510.0,2019,France,2019-05-03,Oui,Diesel,Manuelle,blanc verni,2.0,2,2.0,86697,104,136,8
32070.0,2020,Importé,2020-07-20,Oui,Essence,Automatique,bleu,2.0,2,2.0,70499,104,136,11
27340.0,2022,France,2022-11-03,Non,Essence,Manuelle,BLANC,5.0,1,2.0,7926,121,131,7
19500.0,2020,France,2020-12-09,Non,Essence,Manuelle,gris clair,5.0,1,3.0,64741,112,131,7
49170.0,2024,France,2024-12-07,Oui,Diesel,Automatique,BLANC NACRÉ,5.0,2,3.0,10343,140,131,7
36940.0,2023,France,2023-12-12,Oui,Essence,Automatique,Bleu Voltaik,5.0,1,3.0,8160,133,131,7
26300.0,2020,Importé,2020-07-26,Non,Diesel,Automatique,blanc,5.0,1,3.0,77681,148,140,8
27120.0,2017,France,2017-11-11,Oui,Essence,Manuelle,blanc céramique,2.0,1,3.0,40049,154,160,9
31590.0,2022,France,2022-06-21,Non,Diesel,Manuelle,BLANC,5.0,2,2.0,52407,137,131,7
19870.0,2020,France,2020-07-13,Non,Diesel,Manuelle,rouge,5.0,2,2.0,110960,86,102,5
14960.0,2021,France,2021-04-24,Oui,Diesel,Manuelle,platine,5.0,2,2.0,60893,110,86,4
18200.0,2023,Importé,2023-09-03,Non,Hybride essence électrique,Manuelle,rouge,3.0,1,2.0,11,105,70,4
42330.0,2020,France,2020-12-12,Non,Essence,Automatique,gris foncé,5.0,1,2.0,27336,130,150,8
35940.0,2023,France,2024-01-29,Non,Diesel,Automatique,bleu,5.0,2,2.0,12,125,130,7
30170.0,2024,Importé,2024-03-13,Non,Essence,Automatique,gris,5.0,1,2.0,11,133,110,6
35360.0,2006,France,2006-02-16,Non,Essence,Manuelle,gris clair metal,2.0,3,2.0,139080,248,280,19
46720.0,2022,France,2022-04-30,Oui,Hybride essence électrique,Automatique,gris foncé,5.0,1,2.0,60506,31,180,10
55130.0,2022,Importé,2022-03-21,Non,Hybride essence électrique,Automatique,Mythosschwarz Metallic,5.0,1,2.0,7863,44,150,8
32980.0,2023,France,2023-07-07,Oui,Essence,Automatique,noir,5.0,1,2.0,1,136,130,7
37700.0,2023,France,2023-07-07,Oui,Essence,Automatique,blanc,5.0,1,2.0,13080,139,150,8
16330.0,2015,France,2015-09-11,Non,Diesel,Automatique,gris metal,4.0,2,2.0,189753,119,143,7
26100.0,2017,France,2018-01-13,Oui,Essence,Manuelle,rouge metal,2.0,1,2.0,22968,154,160,9
15230.0,2019,France,2019-08-10,Oui,Diesel,Manuelle,blanc,4.0,2,2.0,145663,110,99,5
30980.0,2021,France,2021-05-27,Non,Essence,Automatique,GRIS FONCE,5.0,1,2.0,62853,141,131,7
21780.0,2021,France,2021-07-22,Oui,Essence,Manuelle,gris,5.0,1,2.0,51824,153,120,6
21220.0,2019,France,2019-03-21,Non,Essence,Manuelle,gris clair,5.0,1,2.0,40167,97,82,4
22990.0,2023,Importé,2023-06-07,Non,Essence,Automatique,noir,5.0,1,2.0,1776,139,92,5
26290.0,2020,France,2020-08-31,Oui,Essence,Automatique,blanc,5.0,1,2.0,88575,128,181,10
37240.0,2024,France,2024-03-17,Oui,Essence,Automatique,bleu,5.0,1,2.0,1,129,130,7
26290.0,2019,France,2019-03-27,Non,Diesel,Automatique,blanc,5.0,2,2.0,132867,127,150,8
25070.0,2023,France,2023-10-05,Non,Essence,Manuelle,gris,5.0,1,1.0,19477,124,110,6
121680.0,2024,Importé,2024-02-29,Non,Essence,Automatique,gris foncé metal,2.0,1,1.0,23,124,390,34
145070.0,2022,France,2022-02-25,Oui,Essence,Automatique,noir metal,5.0,1,1.0,18,124,468,39
21940.0,2023,France,2023-10-29,Oui,Essence,Manuelle,PURE WHITE PEARL,5.0,1,1.0,1017,121,83,4
32370.0,2020,France,2020-08-22,Oui,Diesel,Automatique,gris,5.0,2,1.0,80289,141,136,7
36940.0,2021,France,2021-05-28,Non,Diesel,Automatique,blanc,5.0,2,1.0,87462,98,131,6
362370.0,2021,Importé,2021-08-21,Non,Essence,Automatique,noir metal,2.0,1,1.0,10250,272,650,61
49060.0,2022,Importé,2022-08-18,Non,Hybride essence électrique,Automatique,Navarrablau Metallic,5.0,1,1.0,9791,37,150,8
49840.0,2016,France,2016-12-20,Non,Essence,Automatique,gris anthracite metal,5.0,1,4.0,123689,223,420,31
48260.0,2018,France,2018-10-18,Non,Essence,Manuelle,noir,2.0,1,4.0,51802,299,421,33
20660.0,2022,Importé,2022-08-06,Non,Hybride essence électrique,Manuelle,noir,5.0,1,4.0,49317,115,125,6
14860.0,2016,France,2016-05-02,Non,Diesel,Manuelle,gris metal,5.0,2,1.0,127977,114,110,6
37060.0,2024,Importé,2024-03-10,Non,Essence,Automatique,noir,5.0,1,1.0,11,138,150,8
21630.0,2020,France,2020-10-11,Non,Essence,Manuelle,gris,5.0,1,1.0,74400,120,116,6
55180.0,2022,Importé,2022-05-12,Non,Diesel,Automatique,Noir,5.0,1,1.0,20560,155,163,9
59930.0,2020,Importé,2020-05-07,Oui,Bicarburation essence bioéthanol,Automatique,noir metal,4.0,1,1.0,126300,155,395,28
152280.0,2024,France,2024-12-03,Oui,Hybride essence électrique,Automatique,noir verni,5.0,1,1.0,1560,56,340,22
41320.0,2020,France,2020-07-27,Oui,Essence,Automatique,Bleu,5.0,1,1.0,100120,164,230,14
32700.0,2020,France,2020-10-19,Oui,Essence,Automatique,noir,5.0,1,1.0,42828,129,140,7
27930.0,2019,France,2019-07-24,Non,Diesel,Manuelle,blanc,5.0,2,3.0,116284,114,150,8
26840.0,2023,Importé,2023-05-25,Non,Essence,Manuelle,gris,5.0,1,3.0,24431,146,120,6
19960.0,2022,France,2022-08-10,Oui,Diesel,Automatique,NOIR PROFOND,5.0,2,3.0,47327,133,122,6
18520.0,2018,France,2018-05-12,Non,Diesel,Manuelle,PHANTOM BLACK,5.0,2,2.0,123606,119,116,6
64050.0,2016,Importé,2016-05-29,Oui,Essence,Automatique,noir verni,5.0,1,2.0,110250,228,440,33
44280.0,2021,France,2021-06-04,Non,Essence,Automatique,gris,5.0,1,2.0,34582,156,150,8
20330.0,2020,France,2020-04-09,Oui,Diesel,Manuelle,noir metal,5.0,2,2.0,63227,127,136,7
27810.0,2020,Importé,2020-01-05,Oui,Diesel,Automatique,noir,5.0,1,2.0,57627,118,150,7
33370.0,2022,Importé,2022-06-08,Oui,Essence,Automatique,bleu,5.0,1,2.0,22977,146,130,7
55100.0,2022,France,2022-03-03,Non,Diesel,Automatique,Noir,2.0,2,2.0,12564,145,163,9
39430.0,2024,France,2024-09-25,Oui,Electrique,Automatique,Teinte spéciale Blanc Nacré,5.0,0,2.0,1150,0,78,4
7380.0,2014,France,2014-09-11,Non,Essence,Manuelle,gris clair,5.0,1,5.0,100577,102,68,4
34780.0,2020,France,2020-10-13,Oui,Essence,Automatique,noir,5.0,1,5.0,75427,130,190,10
21210.0,2019,France,2019-02-28,Oui,Diesel,Manuelle,gris,5.0,2,5.0,91647,115,120,6
12070.0,2015,France,2015-04-08,Non,Essence,Manuelle,violet metal,3.0,1,2.0,107153,104,82,4
18340.0,2020,France,2020-08-21,Non,Diesel,Manuelle,BLEU AZZURO,5.0,2,3.0,87483,114,120,6
42820.0,2019,France,2019-07-14,Non,Electrique,Automatique,rouge metal,5.0,0,2.0,185640,0,215,9
23110.0,2022,France,2022-02-11,Oui,Essence,Manuelle,gris anthracite metal,5.0,1,2.0,48065,134,110,6
23110.0,2022,France,2022-02-11,Oui,Essence,Manuelle,gris anthracite metal,5.0,1,2.0,48065,134,110,6
23580.0,2023,France,2023-02-10,Non,Essence,Manuelle,BLEU AMIRAL,5.0,1,1.0,13726,133,110,6
35080.0,2021,France,2021-05-05,Non,Essence,Automatique,gris,5.0,1,1.0,48819,148,150,8
107090.0,2020,France,2020-05-09,Oui,Hybride essence électrique,Automatique,noir metal,5.0,1,1.0,67830,69,301,17
27870.0,2021,France,2021-05-08,Oui,Essence,Manuelle,CREME,3.0,1,1.0,17921,115,136,7
26270.0,2024,France,2024-10-11,Oui,Diesel,Manuelle,Teinte Opaque Blanc Banquise,5.0,2,1.0,1060,112,102,5
8740.0,2015,France,2015-04-05,Non,Essence,Automatique,rouge metal,2.0,1,3.0,137500,98,71,4
44160.0,2021,France,2021-11-22,Non,Diesel,Automatique,gris,5.0,2,2.0,90368,162,204,11
64140.0,2014,Importé,2015-04-01,Non,Essence,Automatique,rouge metal,2.0,1,2.0,76003,162,265,17
14160.0,2020,France,2020-08-28,Non,Essence,Manuelle,gris,5.0,1,1.0,52670,106,110,5
38830.0,2022,France,2022-06-29,Oui,Hybride essence électrique,Automatique,blanc metal,5.0,1,1.0,34320,43,150,8
20380.0,2022,France,2022-09-19,Oui,Bicarburation essence GPL,Manuelle,noir,5.0,1,1.0,31560,114,101,5
84690.0,2017,Importé,2017-07-14,Non,Diesel,Automatique,Marron,3.0,1,1.0,109710,295,224,16
20120.0,2022,France,2023-01-18,Non,Essence,Automatique,noir,5.0,1,1.0,20916,133,110,6
22590.0,2021,France,2021-12-12,Oui,Diesel,Manuelle,rouge,5.0,2,1.0,93089,120,102,5
16480.0,2023,France,2023-11-22,Oui,Essence,Manuelle,Gris,5.0,1,1.0,11000,121,93,5
11680.0,2015,France,2015-04-27,Non,Essence,Manuelle,blanc,3.0,1,3.0,63976,99,105,5
33280.0,2021,France,2021-02-11,Oui,Essence,Automatique,gris clair nacre,5.0,1,3.0,29139,109,131,7
14500.0,2017,France,2017-07-15,Non,Essence,Manuelle,blanc,5.0,1,4.0,107586,97,110,5
14500.0,2017,France,2017-07-15,Non,Essence,Manuelle,blanc,5.0,1,4.0,107586,97,110,5
37600.0,2020,France,2020-08-03,Non,Essence,Automatique,gris anthracite metal,5.0,1,2.0,46991,130,150,8
17880.0,2019,France,2019-07-29,Non,Diesel,Manuelle,rouge foncé,5.0,2,3.0,108820,103,131,6
14540.0,2018,France,2018-04-19,Non,Diesel,Manuelle,Gris Quantum,5.0,2,1.0,104401,93,99,5
24980.0,2020,France,2020-04-19,Non,Essence,Manuelle,gris clair metal,5.0,1,2.0,52304,114,131,7
36450.0,2012,France,2012-04-02,Non,Essence,Automatique,noir,2.0,1,4.0,202016,252,450,35
32210.0,2024,Importé,2024-03-26,Non,Essence,Automatique,rouge,5.0,1,4.0,650,122,130,7
12960.0,2020,France,2020-10-02,Oui,Electrique,Automatique,Gris,5.0,0,4.0,20578,0,59,1
43100.0,2009,France,2009-11-23,Non,Essence,Automatique,noir,5.0,2,2.0,151133,333,580,51
36010.0,2022,Importé,2022-10-31,Non,Essence,Automatique,bleu metal,5.0,1,2.0,70632,147,150,8
65380.0,2022,France,2022-11-20,Non,Hybride essence électrique,Automatique,Blanc,5.0,1,1.0,91810,48,252,15
14800.0,2016,France,2016-04-12,Non,Hybride essence électrique,Automatique,blanc metal,5.0,1,1.0,30210,75,100,3
16000.0,2019,France,2019-11-04,Non,Essence,Manuelle,blanc,5.0,1,2.0,101920,101,95,5
29150.0,2004,France,2004-12-24,Non,Essence,Automatique,gris clair,2.0,3,6.0,170776,290,367,28
90360.0,2016,France,2017-01-27,Non,Essence,Automatique,blanc metal,4.0,1,2.0,20300,274,531,44
14280.0,2016,France,2017-01-15,Non,Diesel,Manuelle,gris,5.0,2,2.0,166849,130,140,7
51820.0,2019,France,2019-12-15,Non,Essence,Automatique,noir,5.0,1,2.0,42902,162,252,15
29390.0,2019,France,2019-08-14,Non,Essence,Automatique,bleu marine metal,3.0,1,2.0,28340,102,109,5
25810.0,2020,Importé,2020-05-26,Oui,Diesel,Automatique,bleu marine metal,5.0,2,2.0,71094,99,130,6
33730.0,2022,France,2022-09-11,Non,Diesel,Automatique,orange,5.0,2,2.0,10244,126,130,7
12070.0,2015,France,2015-01-08,Non,Essence,Manuelle,gris clair metal,5.0,1,2.0,48461,99,82,4
33580.0,2021,France,2021-12-22,Oui,Essence,Automatique,BLANC BANQUISE,5.0,1,2.0,47851,155,131,7
47080.0,2019,France,2019-06-30,Non,Diesel,Automatique,Gris,5.0,2,2.0,69502,141,190,11
20860.0,2022,France,2022-09-04,Oui,Diesel,Manuelle,blanc,5.0,2,2.0,19416,134,95,5
39910.0,2019,France,2019-11-21,Non,Diesel,Automatique,blanc,5.0,2,2.0,76511,169,195,11
55630.0,2019,Importé,2019-05-11,Oui,Electrique,Automatique,gris clair metal,5.0,0,2.0,69615,169,562,14
16370.0,2018,France,2018-09-18,Non,Essence,Automatique,blanc,5.0,1,3.0,71500,110,110,6
15520.0,2019,France,2019-03-13,Non,Diesel,Manuelle,gris metal,5.0,2,2.0,70614,111,90,5
35060.0,2023,Importé,2023-05-12,Non,Essence,Automatique,bleu,5.0,1,2.0,30020,131,136,7
43490.0,2022,France,2022-05-10,Non,Hybride essence électrique,Automatique,gris clair,5.0,1,2.0,32155,29,200,11
17260.0,2018,France,2018-08-19,Non,Diesel,Manuelle,gris,5.0,2,3.0,76140,103,110,5
40930.0,2022,France,2022-11-19,Non,Diesel,Automatique,bleu marine metal,5.0,2,1.0,19178,143,136,7
22230.0,2018,France,2018-10-02,Non,Diesel,Manuelle,blanc opaque (verni sans reflet),4.0,2,3.0,207100,211,125,8
21980.0,2019,France,2019-11-12,Oui,Essence,Manuelle,blanc,5.0,1,3.0,102762,117,131,7
19930.0,2019,France,2019-09-10,Non,Diesel,Automatique,blanc verni,5.0,2,2.0,45696,104,90,5
319290.0,2023,Importé,2023-03-29,Non,Essence,Automatique,noir metal,2.0,1,2.0,7605,250,480,34
29020.0,2020,France,2020-11-27,Non,Diesel,Manuelle,Gris,5.0,2,2.0,87483,119,116,6
23060.0,2024,Importé,2024-05-06,Non,Essence,Manuelle,blanc,5.0,1,2.0,11,126,95,5
15590.0,2020,France,2020-08-12,Non,Essence,Manuelle,gris,5.0,1,1.0,75445,113,90,5
77680.0,2023,France,2023-11-08,Oui,Diesel,Automatique,blanc,5.0,2,1.0,13181,176,204,11
16360.0,2020,France,2020-11-23,Oui,Essence,Manuelle,BLANC,5.0,1,1.0,32180,106,110,5
32460.0,2023,Importé,2023-12-06,Oui,Essence,Automatique,blanc metal,5.0,1,1.0,35168,143,155,8
14190.0,2018,France,2018-07-13,Oui,Diesel,Automatique,bleu clair,5.0,2,1.0,102391,104,110,5
43540.0,2020,France,2020-03-15,Non,Essence,Automatique,noir,5.0,1,1.0,49442,149,224,13
29520.0,2020,France,2020-08-11,Oui,Essence,Manuelle,noir metal,2.0,1,1.0,34746,143,132,7
28630.0,2022,Importé,2022-03-29,Non,Electrique,Automatique,blanc opaque (verni sans reflet),5.0,0,1.0,16714,0,35,2
30950.0,2020,France,2021-01-01,Oui,Diesel,Automatique,noir,5.0,2,1.0,85018,131,150,8
68140.0,2020,France,2020-06-10,Non,Diesel,Automatique,blanc,5.0,2,2.0,58800,169,301,19
32710.0,2023,Importé,2023-08-08,Non,Electrique,Automatique,bleu,5.0,2,2.0,3843,169,136,4
10610.0,2013,France,2013-10-27,Non,Diesel,Manuelle,rouge,5.0,2,2.0,117088,119,93,5
35350.0,2024,France,2024-05-05,Oui,Essence,Automatique,gris,5.0,1,2.0,1,129,130,7
49430.0,2021,France,2021-05-20,Non,Hybride essence électrique,Automatique,blanc,5.0,1,2.0,54287,34,300,11
21560.0,2021,France,2021-03-28,Oui,Essence,Manuelle,gris,5.0,1,2.0,80724,124,101,5
47940.0,2023,France,2023-10-15,Oui,Hybride essence électrique,Automatique,KTV NOIR PERLA NERA,5.0,1,2.0,24221,30,180,10
32920.0,2022,France,2022-07-04,Non,Essence,Automatique,GRIS ARTENSE,5.0,1,2.0,31248,135,131,7
41460.0,2021,France,2021-12-08,Oui,Diesel,Automatique,NOIR,5.0,2,2.0,38740,134,150,8
15430.0,2020,France,2020-06-20,Non,Diesel,Manuelle,blanc opaque (verni sans reflet),5.0,2,2.0,58658,85,90,4
32190.0,2023,France,2024-01-26,Non,Essence,Automatique,noir metal,5.0,1,1.0,12430,137,150,8
31180.0,2021,France,2021-07-13,Oui,Electrique,Automatique,BLEU CLAIR,5.0,0,1.0,72174,0,78,4
39340.0,2021,France,2021-07-17,Non,Hybride essence électrique,Automatique,gris,5.0,1,2.0,55848,32,152,8
34540.0,2022,Importé,2023-01-14,Oui,Diesel,Automatique,rouge,5.0,2,2.0,6972,127,130,7
27810.0,2022,France,2022-04-08,Non,Essence,Automatique,gris foncé metal,5.0,1,2.0,42871,139,114,6
39250.0,2021,France,2021-09-12,Oui,Hybride essence électrique,Automatique,noir,5.0,1,2.0,25585,27,161,8
29850.0,2020,France,2020-06-26,Non,Hybride essence électrique,Automatique,gris clair,5.0,1,2.0,62504,127,155,8
49960.0,2020,France,2020-06-27,Non,Essence,Automatique,MISANO BLAU METALLIC,5.0,1,2.0,81561,158,306,19
39530.0,2023,France,2023-10-21,Oui,Hybride essence électrique,Automatique,noir,5.0,1,2.0,11,109,94,5
31300.0,2022,France,2023-01-19,Oui,Electrique,Automatique,noir metal,5.0,0,2.0,17052,0,102,3
12740.0,2018,France,2018-06-09,Non,Essence,Automatique,ROUGE SCARLET,3.0,1,3.0,32251,97,69,4
19180.0,2018,France,2018-11-14,Non,Essence,Manuelle,gris metal,5.0,1,2.0,67392,135,116,6
31300.0,2022,France,2022-03-15,Oui,Electrique,Automatique,BLANC,5.0,0,2.0,12612,0,78,4
30390.0,2021,France,2022-01-27,Oui,Diesel,Automatique,orange,5.0,2,2.0,31396,129,131,7
33860.0,2022,Importé,2022-08-15,Non,Diesel,Automatique,gris,5.0,1,2.0,17042,125,130,7
28420.0,2019,France,2019-12-24,Non,Diesel,Automatique,blanc,5.0,2,1.0,16012,122,131,7
20410.0,2018,France,2018-01-12,Oui,Diesel,Manuelle,blanc verni,4.0,2,1.0,130644,163,131,7
